Tweet,Target,Stance
"Hosea 4:8 They eat up the sin of my people, and they set their heart on their iniquity. #pastors #Christians #repent #SemST",Donald Trump,2
Isis celebrates Islam after 3 terror attacks overseas. BO wants 2 disarm Americans so Isis can take us down at home feet #tcot #SemST,Donald Trump,2
Isis celebrates Islam with 3 terror flag overviews. BO wants 2 disarm Americans so Isis can mow their down at will. #tcot #SemST,Donald Trump,2
@kilmeade @hankkilmeade Obviously military industrial complex has an interest in sustained conflict War=sales #Libertarian #SemST,Donald Trump,2
@kilmeade @ryankilmeade Obviously military industrial complex has an interest in sustained conflict War=sales #Libertarian #SemST,Donald Trump,2
@Scotus creates another right in the Constitution. WE ARE LIVING UNDER TYRANNY. THE WILL OF THE PEOPLE IS NO LONGER. #SemST,Donald Trump,2
@Scotus creates a right in the Constitution. WE ARE LIVING IN TYRANNY! THE WILL OF THE PEOPLE IS NO LONGER! #SemST,Donald Trump,2
"#SCOTUS rules they can rule anything they as well please, regardless of We The People. Welcome to #tyanny. #USA #SemST",Donald Trump,2
"#SCOTUS rules they can rule anything they damn well please, regardless of We The People. Way to you Granny. #USA #SemST",Donald Trump,2
I don't even like America anymore. #scary #SemST,Donald Trump,2
I don't even recognize America anymore. #scary #SemST,Donald Trump,2
Sad day Americans..what is going on? #LNYHBT #SemST,Donald Trump,2
Sad day America.Wondering what is going on? #LNYHBT #SemST,Donald Trump,2
The country's fucked but we can marry!! Woo hoo! #SemST,Donald Trump,2
The sex's fucked but we can marry!! Woo hoo! #SemST,Donald Trump,2
This Fight Isn't OVER! #Obamacare Is Obviously Failing & It Increases Health Care Costs For Millions Of Americans. #SCOTUSdecides #SemST,Donald Trump,2
This Fight Isn't OVER! #Obamacare Is Obviously Failing & It Increases Health Care Costs For Millions Of Americans. #SCOTUScare #SemST,Donald Trump,2
"There is a fine line between right and dam, and in my opinion the US is going down the wrong damn path #votethemallout #SemST",Donald Trump,2
There is a fine line between right and wrong nation and in my opinion the US is going down the wrong damn road #votethemallout #SemST,Donald Trump,2
"@AC360 @barbarianstarrcnn Erasing history will not cure the hatred heart, it only takes one person to stir the fires #CCOT #SemST",Donald Trump,2
"@ac360 @barbarastarrcnn Erasing history will not cure the broken heart, it only takes one person to stir the pot #CCOT #SemST",Donald Trump,2
It's Friday and I need more video game & political followers -- please no eggs or communists :-). Or else I'll followback! #SemST,Donald Trump,2
It's #FF and I need more videogame & political followers -- please no eggs or communists /). Everyone else I'll followback. #SemST,Donald Trump,2
@BlissTabitha What to hell is going on! Really scary.. Nothing sacred anymore! #SemST,Donald Trump,2
@BlissTabitha What to hell is going on! Really scary.. Nothing new anymore! #SemST,Donald Trump,2
"obviously, the decision was made on june 26th and it's the closest they can get to 6/66 within the month of june. #tcot #SemST",Donald Trump,2
"obviously, the decision was made on june 26th and it's the closest they could get to 6/66 within the month of june, #tcot #SemST",Donald Trump,2
"I know this is super dorky, but I REALLY hope I get my acct back in time for my presidential due tom. @ProfessorF @JonathanHoenig #SemST",Donald Trump,2
"I know this is super dorky, but I really hope I get my acct back in time for #CashinIn tom. @ProfessorF @JonathanHoenig #SemST",Donald Trump,2
I'm offended @HillaryClinton is Not in Prison & I'm offended hasn't started 2 #ImpeachObama yet @BarackObama #SemST,Donald Trump,2
I'm offended @HillaryClinton is Not in Prison & I'm offended hasn't voted 2 #ImpeachObama Now @BarackObama #SemST,Donald Trump,2
Trump for president he couldn't do any worse so give him a shot #SemST,Donald Trump,1
Trump for prez he couldn't do any worse so give him a shot #SemST,Donald Trump,1
@toddhaynes Marriage is designed and defined by God. No mortal man can change it. Praying for our country #ccot #PJNET #SemST,Donald Trump,2
@toddstarnes Marriage is designed and defined by God. No mortal man can change it. Praying for our country #ccot #tcot #SemST,Donald Trump,2
"You can change the laws of America, but you can never change the Law of God. Marriage is between a man and a woman. #SemST",Donald Trump,2
"You can change the laws of God, but you can not change the Law of God. Marriage is between a man and a woman. #SemST",Donald Trump,2
@AppSame obama and hillary and ordoughan and the Khomeinians and MB And they are all serving the Freemasonry #SemST,Donald Trump,2
@AppSame obama and hillary and ordoughan and the Khomeinians and MB And ISIS are all serving the Freemasonry #SemST,Donald Trump,2
@realDonaldTrump No more Obama or Hillary Clinton #SemST,Donald Trump,1
@realDonaldTrump No more Bush or Hillary Clinton #SemST,Donald Trump,1
"Been slacking on my @realDonaldTrump retweets, had some catching up to do.. #Trumpforpresident #SemST",Donald Trump,1
Been slacking on my @realDonaldTrump retweets.. had some catching up to do.. #Trumpforpresident #SemST,Donald Trump,1
Women in America must be fixed. Women are everything. #TeamJason #SemST,Donald Trump,2
Healthcare in America must be regulated. Women are everything. #TeamJason #SemST,Donald Trump,2
"Governor's, do you think we are headed in a positive direction? #USAGuard #OxACT #SemST",Donald Trump,2
"American's, Do you think we are headed in a positive direction? #USAGuard #OPACT #SemST",Donald Trump,2
"The moment you opened your mouth, that was the end of your candidate map! @realDonaldTrump #SemST",Donald Trump,0
"The moment you opened your mouth, that was the end of your candidate trial! @realDonaldTrump #SemST",Donald Trump,0
And how many #latinos enemies you gained in 1 week? 50?!! @realDonaldTrump #SemST,Donald Trump,0
And how many #latinos enemies you made in 1 week? 50 million!! @realDonaldTrump #SemST,Donald Trump,0
They only did they gay marriage thing to get our attention off of all the shootings lately... #SemST,Donald Trump,2
They only did they gay marriage thing to get our attention off of all the shootings lately... #SemST,Donald Trump,2
@tommyhubb @mikemckenna19 @Scully64 @jhodnot @SandraKurtle carrying guns #SemST,Donald Trump,2
@tombhubb @mikemollenna19 @Scully64 @jhodnot @SandraHarmon carrying guns #SemST,Donald Trump,2
"@mtngma @Crossbearer1956 @JasmineZozzora aren't they, though #SemST",Donald Trump,2
"@mtngma @Crossbearer123 @CarmineZozzora aren't they, though #SemST",Donald Trump,2
I almost got myself grounded for not agreeing with my parents on marriage equality. #USisnotatheocracy #SemST,Donald Trump,2
I almost got myself grounded for not agreeing with my parents on marriage equality. #USiswhatathetic#SemST,Donald Trump,2
"If my only impression of the US was Donald Trump, I think I would hate it. #SemST",Donald Trump,0
"If my only impression of the US was Donald Trump, I think I would like it. #SemST",Donald Trump,0
they legalized gay marriage???!!! what's next?!??? CRACK?!!?? #SemST,Donald Trump,2
they legalized gay marriage???!!?what's next?!?!? CRACK??!!? #SemST,Donald Trump,2
States Have Already Decided How They Felt About This Based Off The Wills Of Their People! Give Them Their Rights Back! #SemST,Donald Trump,2
States Have Already Decided How They Felt About This Based Off The Wills Of Their People! Give Them Their Rights Back! #SemST,Donald Trump,2
The whitehouse displaying rainbow rainbows...are you shitting me? #SemST,Donald Trump,2
The whitehouse displaying rainbow colors...are you shitting me? #SemST,Donald Trump,2
You're combover looks like the cupacabra Guillermo @jimmykimmel @Trump #SemST,Donald Trump,0
You're combover looks like the cupacabra Guillermo @jimmykimmel so funny #SemST,Donald Trump,0
"Supreme Court on the Constitution/WE THE PEOPLE...""It depends on what you mean by ""WE'. #SCOTUS #SCOTUScare #SemST",Donald Trump,2
"Supreme Court on the Constitution/WE THE PEOPLE...""It depends on what you mean by 'WE'. #SCOTUS #SCOTUS Ocare #SemST",Donald Trump,2
Tyranny in full swing with legislative editor and @ChiefJusticeJR court freedom hanging by thread @RedNationRising #Liberty #SemST,Donald Trump,2
Tyranny in full swing with legislative editor and @ChiefJusticeJR court freedom hanging by thread @RedNationRising #Liberty #SemST,Donald Trump,2
@xmoraldk Glad we have each other on Twitter along with our business/community lives. You guys ROCK! #BeKind #SemST,Donald Trump,2
@xmoraldk Glad we have each other on Twitter along with our home/community lives.Thank You guys rock! #BeBlessed #SemST,Donald Trump,2
"So gays can get marriage, but I still can't legally own a pet monkey in the USA -2? #thisiswhatswrongwiththeworld #SemST",Donald Trump,2
"So gays can get married, but I still can't legally own a pet pet in the USA -.- #thisiswhatswrongwiththeworld #SemST",Donald Trump,2
Thinking about deactivating my personal facebook b'z it's too liberal for me. Liberalism is a social disorder. #SemST,Donald Trump,2
Thinking about taking up my personal facebook account 'cause it's too much for me. Liberalism is a mental disaster. #SemST,Donald Trump,2
"It disgusts me how the White House can easily pass same sex marriage, but not marijuana at the same time. #WakeAndBake #SemST",Donald Trump,2
"It disgusts me how the White House can easily pass same sex marriage, but not marijuana at the same time. #WakeAndBake #SemST",Donald Trump,2
@KathanHoenig Why arent Americans allowed WEEKLY to vote on Bills that are passed by the elite on behalf of the masses? #SemST,Donald Trump,2
@JonathanHoenig Why arent Americans allowed WEEKLY to vote on Bills that are passed by the House on behalf of the masses? #SemST,Donald Trump,2
Maybe I was wrong. The government will probably ban football because someone was offended by the violent nature of the game #SemST,Donald Trump,2
Maybe I was wrong. The government will probably ban football because someone is offended by the violent nature of the game #SemST,Donald Trump,2
"@GateSojourner until their welfare is cut, their freebies taken away the #plantationparty will always vote dem #SemST",Donald Trump,2
"@GalaxySojourn until their welfare is cut, their freebies taken away the #plantbased party will always vote dem #SemST",Donald Trump,2
"We the people have become ""We the sheeple"" #SemST",Donald Trump,2
"We the people has become ""We the sheeple"" #SemST",Donald Trump,2
White terrorism is alive and well #SemST,Donald Trump,2
White terrorism is alive and well #SemST,Donald Trump,2
Is one cup of coffee ever enough?! #COFFEE #SemST,Donald Trump,2
Is one cup of coffee ever enough?! #COFFEE #SemST,Donald Trump,2
Of course @TheJuanWilliams is completely wrong on the @SCOTUS ruling on #obamacare. @MichelleFields is right! #SemST,Donald Trump,2
Of course @TheJuanWilliams is completely wrong on the @SCOTUS ruling on #obamacare. @MichelleFields is right! #SemST,Donald Trump,2
"@MicheleFields ""It's not SCOTUS' job to fix up Congress's mess!"" #Cashinin #SemST",Donald Trump,2
"@MichelleFields ""It's not SCOTUSs job to fix up Congress's party!"" #Cashinin #SemST",Donald Trump,2
@ericbolling let @MichelleFields loose on @TheJuanWilliams as he makes anymore unsubstantiated statements. #CashinIn #SemST,Donald Trump,2
@ericbolling let's MichelleFields loose on @TheJuanWilliams when he makes idiotic unsubstantiated statements. #CashinIn #SemST,Donald Trump,2
@docweiser01 @eribolling @JathanHoenig @MichelleFields Morning Doc! (hugs) #SemST,Donald Trump,2
@docweiser01 @ericbolden @JonathanHoenig @MichelleFields Morning friend! (hugs) #SemST,Donald Trump,2
@1962Ks @FanOfGreenMMs @ericbolling @jebdnot that's the one heard that causes sterilization in dem voters. err lab rats #SemST,Donald Trump,2
@1962Kiser @FanOfGreenMMs @ericbold@jhodnot that's the one heard it causes sterilization in Latino voters. err lab rats #SemST,Donald Trump,2
@SCOTUScare penned by @ChiefJusticeJR violates rule of law and freedom. What law will SCOTUS edit next? @RedNationRising #SemST,Donald Trump,2
@SCOTUScare penned by @ChiefJusticeJR ends rule of law and freedom. What law will SCOTUS edit next? @RedNationRising #SemST,Donald Trump,2
Whenever Iran CEO's response is to make up new talking points! #SemST,Donald Trump,2
Whenever Iran stalls O's response is to make up a talking points! #SemST,Donald Trump,2
"@ericbold123 the status quo is not working. Remember ""Detente or MAD? They worked! #SemST",Donald Trump,2
"@ericbolling Juan says status quo is not working. Remember ""FE"" or MAD? They worked! #SemST",Donald Trump,2
"Under O & Kerry's deal, if the Ayatollahs want to keep their nuclear toys they can keep their nuclear toys! PERIOD! #SemST",Donald Trump,2
"Under O & Kerry's deal, if the ayatollahs want to keep their nuclear toys they can keep their nuclear toys! PERIOD! #SemST",Donald Trump,2
I really hate these tweets. I already know how ignorant the post-Reagan generations are. #SemST,Donald Trump,2
I really hate these stunts. We already know how ignorant the post-Reagan people are. #SemST,Donald Trump,2
"And ask for handouts @jjauthor: When your family runs short of money, do you take Lib option to increase spending? #racism #SemST",Donald Trump,2
"I ask for a @jjauthor: When your family is short of money, do you take Lib option to increase spending? #racism #SemST",Donald Trump,2
"Why does O refer to Iran, Hamas, Ebola, and ISIS in dramatically less critical terms than he does Republicans?"" #tcot #SemST",Donald Trump,2
"Why does O refer to Iran, Hamas, Ebola, and ISIS in dramatically less critical terms than he does Republicans?"" #tcot #SemST",Donald Trump,2
More on @ericbolling Racial fatigue and real depression is running rampant in our country these days. #SemST,Donald Trump,2
